IGDB ID,Game name,Game release date,IGDB Edition ID,Game Edition name,Platform,Type,Status,Completion,Ownership,Acquisition,State,Format,Digital service,Subscription,Playtime,Times completed,Completion date,Completion date type,Progress notes,Borrowed from,Returned to owner,Lent to,Lent out,Condition,Region,Collection notes,Amount paid,Acquisition date,Acquisition Source,Additional Cost,Game condition,Manual condition,Box condition,Manual progress,Acquisition Notes,Rating (Score),Rating (Gameplay),Rating (Sound),Rating (Story),Rating (Visual),Rating (Accessibility),Tags,Date added,Last updated
2162,"Zombies Ate My Neighbors",1993-09-24,,,Super Nintendo Entertainment System,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,6,9,7,,2024-02-18T23:41:46.000Z,2024-09-12T04:25:57.000Z
1720,"Mega Man 7",1995-03-24,,,Super Nintendo Entertainment System,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,6,,,,,,,2024-02-18T23:42:11.000Z,2024-02-18T23:42:11.000Z
18067,"Demon's Crest",1994-10-21,,,Super Nintendo Entertainment System,,Played,Beaten,Borrowed,,,Digital,,,,,,,,,,,No,,,,,,,,,,,,,7,,,,,,,2024-02-18T23:42:23.000Z,2024-06-04T14:50:48.000Z
5348,"Aero the Acro-Bat",1993-08-01,,,Super Nintendo Entertainment System,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,2024-02-18T23:43:02.000Z,2024-03-05T18:30:38.000Z
3324,"Mighty Morphin Power Rangers",1994-11-23,,,Super Nintendo Entertainment System,,Played,Beaten,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-18T23:43:23.000Z,2024-07-08T15:50:55.000Z
343397,"Out of This World",1992-11-01,,,Super Nintendo Entertainment System,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,2024-02-18T23:43:54.000Z,2025-05-19T19:31:57.000Z
19117,"Super Smash T.V.",1992-02-01,,,Super Nintendo Entertainment System,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,2024-02-18T23:44:31.000Z,2024-03-05T18:31:07.000Z
2835,"Virtual Bart",1994-09-26,,,Super Nintendo Entertainment System,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,2024-02-18T23:44:57.000Z,2024-03-05T18:31:13.000Z
18577,"Battletoads In Battlemaniacs",1993-06-06,,,Super Nintendo Entertainment System,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-18T23:45:24.000Z,2024-02-18T23:45:24.000Z
8020,"Disney's Toy Story",1995-12-01,,,Super Nintendo Entertainment System,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,2024-02-19T00:17:47.000Z,2024-03-05T18:31:27.000Z
9674,"Star Fox 2",2017-09-29,,,Super Nintendo Entertainment System,,Played,Completed,Owned,,,Digital,,,0,,,,,,,,No,,,,,,,,,,,,,5,,,,,,,2024-02-19T18:46:38.000Z,2024-02-19T18:46:38.000Z
20556,"Star Fox Command",2006-08-03,,,Nintendo DS,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,4,,,,,,,2024-02-19T18:47:42.000Z,2024-02-19T18:47:42.000Z
1136,"Castlevania: Dawn of Sorrow",2005-08-25,,,Nintendo DS,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,9,,,,,,,2024-02-19T18:52:40.000Z,2024-02-19T18:52:40.000Z
1138,"Castlevania: Portrait of Ruin",2006-11-16,,,Nintendo DS,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-19T18:57:10.000Z,2024-02-19T18:57:10.000Z
1141,"Castlevania: Order of Ecclesia",2008-10-21,,,Nintendo DS,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,7,,,,,,,2024-02-19T18:57:25.000Z,2024-02-19T18:57:25.000Z
1076,"New Super Mario Bros.",2006-05-15,,,Nintendo DS,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,7,,,,,,,2024-02-19T19:13:01.000Z,2024-02-19T19:13:01.000Z
1033,"The Legend of Zelda: The Wind Waker",2002-12-13,,,Nintendo GameCube,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,9,,,,,,,2024-02-19T18:34:59.000Z,2024-02-19T18:34:59.000Z
3243,"Star Fox: Assault",2005-02-14,,,Nintendo GameCube,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-19T18:47:09.000Z,2024-02-19T18:47:09.000Z
1027,"The Legend of Zelda: Link's Awakening DX",1998-12-12,,,Game Boy Color,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-18T23:25:01.000Z,2024-03-05T18:33:11.000Z
8432,"Shantae",2002-06-02,,,Game Boy Color,,Played,Beaten,Owned,,,Digital,,,0,,,,,,,,No,,,,,,,,,,,,,8,,,,,,,2024-02-19T19:17:56.000Z,2024-02-19T19:17:56.000Z
6283,"Sonic Advance",2001-12-20,,,Game Boy Advance,,Played,Beaten,Borrowed,,,Digital,,,,,,,,,,,No,,,,,,,,,,,,,6,,,,,,,2024-02-19T18:59:18.000Z,2024-05-10T00:44:33.000Z
7431,"Ristar",1995-02-16,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,2024-02-18T17:05:59.000Z,2024-02-27T22:37:15.000Z
8118,"Disney's Aladdin",1993-11-11,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-18T23:54:15.000Z,2024-02-18T23:54:15.000Z
4438,"Sonic the Hedgehog 2",1992-11-01,,,Sega Genesis,,Played,Completed,Owned,,,Physical,,,0,5,2006-01-01,year,"","",,"",,,,"",,,,,,,,,"",10,,,,,,,2024-02-18T23:54:24.000Z,2025-05-15T16:24:53.000Z
3192,"Sonic the Hedgehog",1991-06-23,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-18T23:54:31.000Z,2024-02-18T23:54:31.000Z
1619,"Mortal Kombat II",1994-01-01,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,10,,,,,,,2024-02-18T23:54:38.000Z,2024-02-18T23:54:38.000Z
6797,"Sonic the Hedgehog 3",1994-02-02,,,Sega Genesis,,Played,Completed,Owned,,,Physical,,,0,,,,"","",,"",,,,"",,,,,,,,,"",10,,,,,,,2024-02-18T23:54:43.000Z,2025-05-15T16:25:52.000Z
305873,"Golden Axe",1989-12-22,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,9,,,,,,,2024-02-18T23:54:54.000Z,2024-06-17T17:04:35.000Z
11219,"Sonic the Hedgehog 3 & Knuckles",1994-10-18,,,Sega Genesis,,Played,Completed,Owned,,,Physical,,,0,,,,"","",,"",,,,"",,,,,,,,,"",10,,,,,,,2024-02-18T23:55:01.000Z,2025-05-15T16:26:28.000Z
3166,"The Lion King",1994-11-04,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,7,,,,,,,2024-02-18T23:55:07.000Z,2024-02-18T23:55:07.000Z
3480,"Earthworm Jim",1994-10-01,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,10,,,,,,,2024-02-18T23:55:22.000Z,2024-02-18T23:55:22.000Z
1653,"Streets of Rage 2",1992-12-01,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,10,,,,,,,2024-02-18T23:55:29.000Z,2024-02-18T23:55:29.000Z
1652,"Streets of Rage",1991-08-02,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,10,,,,,,,2024-02-18T23:55:33.000Z,2024-02-18T23:55:33.000Z
3071,"Comix Zone",1995-08-01,,,Sega Genesis,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,2024-02-18T23:55:51.000Z,2024-03-05T18:51:15.000Z
9475,"Sonic & Knuckles",1994-10-18,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,2024-02-18T23:56:16.000Z,2024-06-13T19:28:46.000Z
4275,"Flashback: The Quest for Identity",1992-12-01,,,Sega Genesis,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,2024-02-18T23:56:21.000Z,2024-03-05T18:52:14.000Z
3481,"Earthworm Jim 2",1995-11-15,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,9,,,,,,,2024-02-18T23:56:28.000Z,2024-02-18T23:56:28.000Z
16214,"Golden Axe II",1991-09-05,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-18T23:56:48.000Z,2024-02-18T23:56:48.000Z
9766,"Rocket Knight Adventures",1993-08-05,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,,,2024-09-18,day,,,,,,,,,,,,,,,,,,9,9,8,6,10,9,,2024-02-18T23:57:04.000Z,2025-01-01T21:24:44.000Z
6480,"Disney's The Jungle Book",1994-07-01,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,6,,,,,,,2024-02-18T23:57:16.000Z,2024-02-18T23:57:16.000Z
6405,"Gunstar Heroes",1993-09-09,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,7,,,,,,,2024-02-18T23:57:29.000Z,2024-02-18T23:57:29.000Z
1654,"Streets of Rage 3",1994-03-18,,,Sega Genesis,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,2024-02-18T23:57:36.000Z,2024-03-05T19:13:47.000Z
8122,"Castle of Illusion Starring Mickey Mouse",1990-11-20,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,5,,,,,,,2024-02-18T23:57:41.000Z,2024-02-18T23:57:41.000Z
9476,"Sonic 3D Blast",1996-11-14,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,5,,,,,,,2024-02-18T23:57:55.000Z,2024-02-18T23:57:55.000Z
4519,"Jurassic Park",1993-08-26,,,Sega Genesis,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,2024-02-18T23:58:03.000Z,2024-03-05T19:12:47.000Z
276081,"Sunset Riders",1993-10-01,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-18T23:58:12.000Z,2024-05-23T07:52:14.000Z
4404,"Teenage Mutant Ninja Turtles: The HyperStone Heist",1992-12-11,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-18T23:58:20.000Z,2024-02-18T23:58:20.000Z
2547,"Zool: Ninja of the Nth Dimension",1992-07-01,,,Sega Genesis,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-18T23:58:26.000Z,2024-03-05T19:14:31.000Z
20192,"Contra: Hard Corps",1994-08-08,,,Sega Genesis,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,2024-02-18T23:58:44.000Z,2024-03-05T18:51:51.000Z
16369,"Golden Axe III",1993-06-25,,,Sega Genesis,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-18T23:58:47.000Z,2024-03-05T19:12:35.000Z
8448,"Maui Mallard in Cold Shadow",1995-12-08,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,5,,,,,,,2024-02-18T23:58:59.000Z,2024-02-18T23:58:59.000Z
4429,"Road Rash II",1992-12-01,,,Sega Genesis,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,2024-02-18T23:59:26.000Z,2024-03-05T19:14:19.000Z
46687,"ClayFighter",1993-11-15,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,6,,,,,,,2024-02-18T23:59:33.000Z,2024-02-18T23:59:33.000Z
2886,"Starflight",1986-08-15,,,Sega Genesis,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,2024-02-18T23:59:55.000Z,2024-03-05T19:13:41.000Z
2621,"Cool Spot",1993-04-16,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,6,,,,,,,2024-02-19T00:00:07.000Z,2024-02-19T00:00:07.000Z
39496,"Street Fighter II: Champion Edition",1992-03-18,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,9,,,,,,,2024-02-19T00:00:17.000Z,2024-02-19T00:00:17.000Z
19614,"Boogerman: A Pick and Flick Adventure",1994-11-18,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,2,1997-01-01,year,,,,,,,,,,,,,,,,,,10,7,7,6,10,7,,2024-02-19T00:00:21.000Z,2025-01-03T04:22:28.000Z
4531,"X-Men",1993-03-08,,,Sega Genesis,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,2024-02-19T00:00:53.000Z,2024-03-05T19:14:11.000Z
4368,"Jungle Strike",1993-03-23,,,Sega Genesis,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T00:01:11.000Z,2024-03-05T19:12:41.000Z
4271,"Primal Rage",1994-08-01,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,6,7,5,,2024-02-19T00:01:17.000Z,2024-02-27T06:11:58.000Z
16033,"VectorMan",1995-10-24,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-19T00:01:40.000Z,2024-02-19T00:01:40.000Z
4391,"VectorMan 2",1996-11-15,,,Sega Genesis,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-19T00:02:14.000Z,2024-08-05T20:27:10.000Z
18091,"Chakan: The Forever Man",1992-06-09,,,Sega Genesis,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,2024-02-19T00:02:35.000Z,2024-03-05T18:51:06.000Z
11123,"ToeJam & Earl in Panic on Funkotron",1993-12-31,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,540,,2025-07-05,day,"Played through levels 8 to 13. Peabo almost caused a softlock when his dialog glitched out and prevented p2 from being able to jump. He is definitely not getting all his favorite things back.","",,"",,,,"",,,,,,,,41,"",6,6,7,6,10,4,,2024-02-19T00:02:43.000Z,2025-07-06T04:36:45.000Z
8536,"Shaq-Fu",1994-10-28,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,4,,,,,,,2024-02-19T00:02:49.000Z,2024-02-19T00:02:49.000Z
7804,"Bubsy in Claws Encounters of the Furred Kind",1993-05-01,,,Sega Genesis,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,2024-02-19T00:03:01.000Z,2024-03-05T18:50:57.000Z
6670,"ESWAT: City Under Siege",1990-06-01,,,Sega Genesis,,Unplayed,Not Started,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T00:03:11.000Z,2024-02-19T15:55:39.000Z
3550,"NBA Hangtime",1996-04-16,,,Sega Genesis,,Played,Completed,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-19T00:03:50.000Z,2024-03-05T19:13:09.000Z
11980,"Bubba 'n' Stix",1994-02-01,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,,,2021-11-01,month,,,,,,,,,,,,,,,,,,6,,,,,,,2024-02-19T00:04:18.000Z,2024-06-29T19:51:39.000Z
12184,"Mega Twins",1990-12-31,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T00:04:47.000Z,2024-02-19T00:04:47.000Z
12013,"Cosmic Spacehead",1993-12-31,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-19T00:05:03.000Z,2024-02-19T00:05:03.000Z
46236,"Cyborg Justice",1993-02-12,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,,,2024-09-15,day,,,,,,,,,,,,,,,,,,7,8,6,5,7,7,,2024-02-19T00:05:16.000Z,2024-09-17T04:37:52.000Z
4477,"Eternal Champions",1993-12-11,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,6,,,,,,,2024-02-19T00:05:27.000Z,2024-02-19T00:05:27.000Z
19784,"Generations Lost",1994-12-31,,,Sega Genesis,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T00:05:39.000Z,2024-03-05T19:12:21.000Z
4387,"Judge Dredd",1995-06-16,,,Sega Genesis,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,2024-02-19T00:05:49.000Z,2024-03-05T19:12:28.000Z
4501,"Lethal Enforcers",1992-10-14,,,Sega Genesis,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,2024-02-19T00:06:07.000Z,2024-03-05T19:12:54.000Z
18142,"Marsupilami",1995-12-31,,,Sega Genesis,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,2024-02-19T00:06:24.000Z,2024-03-05T19:13:00.000Z
46252,"Tom Mason's Dinosaurs for Hire",1993-07-02,,,Sega Genesis,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T00:06:34.000Z,2024-03-05T19:13:54.000Z
36947,"Mazin Saga: Mutant Fighter",1993-02-25,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-19T00:06:56.000Z,2024-02-19T00:06:56.000Z
75974,"Mighty Morphin Power Rangers",1994-11-23,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-19T00:07:09.000Z,2024-02-19T00:07:09.000Z
242237,"Mortal Kombat",1993-09-13,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,10,,,,,,,2024-02-19T00:07:22.000Z,2024-02-19T00:07:22.000Z
1620,"Mortal Kombat 3",1995-04-15,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-19T00:07:36.000Z,2024-02-19T00:07:36.000Z
7777,"MTV's Beavis and Butt-Head",1994-12-31,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,7,,,,,,,2024-02-19T00:07:49.000Z,2024-02-19T00:07:49.000Z
12829,"Wiz 'n' Liz",1993-11-15,,,Sega Genesis,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-19T00:08:11.000Z,2024-03-05T19:14:02.000Z
9161,"X-Men 2: Clone Wars",1995-05-15,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,420,,2024-07-01,month,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-19T00:08:24.000Z,2024-07-04T01:53:25.000Z
71128,"Fatal Fury",1991-11-25,,,Sega Genesis,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,5,,,,,,,2024-02-19T18:44:34.000Z,2024-02-19T18:44:34.000Z
273696,"Bubble Bobble Part 2",1993-07-01,,,Game Boy,,Played,Beaten,Owned,,,Physical,,,,,2015-05-01,month,,,,,,,,,,,,,,,,,,8,,,,,,,2024-02-18T23:37:08.000Z,2024-06-29T19:52:15.000Z
48939,"Super Star Wars: Return of the Jedi",1994-06-22,,,Game Boy,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,2024-02-18T23:37:33.000Z,2024-03-05T18:32:00.000Z
1069,"Super Mario Land",1989-04-21,,,Game Boy,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,7,,,,,,,2024-02-18T23:37:55.000Z,2024-02-18T23:37:55.000Z
1071,"Super Mario Land 2: 6 Golden Coins",1992-10-21,,,Game Boy,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,10,,,,,,,2024-02-18T23:38:02.000Z,2024-02-18T23:38:02.000Z
1072,"Wario Land: Super Mario Land 3",1994-01-21,,,Game Boy,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,9,,,,,,,2024-02-18T23:38:08.000Z,2024-02-18T23:38:08.000Z
43322,"Sonic the Hedgehog Chaos",1993-10-25,,,Sega Game Gear,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T00:08:42.000Z,2024-02-19T00:08:42.000Z
299777,"Sonic the Hedgehog",1991-10-25,,,Sega Game Gear,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T00:08:47.000Z,2024-06-17T17:39:55.000Z
112884,"Sonic the Hedgehog 2",1992-10-16,,,Sega Game Gear,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T00:08:51.000Z,2024-02-19T00:08:51.000Z
19556,"Sonic the Hedgehog: Triple Trouble",1994-11-11,,,Sega Game Gear,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T00:08:58.000Z,2024-02-19T00:08:58.000Z
19731,"Sonic Labyrinth",1995-11-17,,,Sega Game Gear,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T00:09:03.000Z,2024-02-19T00:09:03.000Z
46358,"Sonic Drift 2",1995-03-01,,,Sega Game Gear,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2024-02-19T00:09:22.000Z,2024-02-19T00:09:22.000Z
19715,"Tails Adventure",1995-09-22,,,Sega Game Gear,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T00:09:36.000Z,2024-03-05T18:33:26.000Z
181670,"Surf Ninjas",1993-12-31,,,Sega Game Gear,,Played,Unfinished,Owned,,,Physical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-19T00:09:47.000Z,2024-03-05T18:33:33.000Z
19538,"Sonic Blast",1996-11-01,,,Sega Game Gear,,Played,Beaten,Borrowed,,,Digital,,,60,1,2024-02-01,month,,,,,No,,,,,,,,,,,,,2,,,,,,,2024-02-19T18:58:41.000Z,2024-02-26T03:45:32.000Z
1080,"New Super Mario Bros. 2",2012-07-28,,,Nintendo 3DS,,Played,Completed,Owned,,,Physical,,,0,,,,"","",,"",,,,"",,,,,,,,,"",7,,,,,,,2024-02-19T19:13:44.000Z,2025-05-15T15:54:44.000Z
7346,"The Legend of Zelda: Breath of the Wild",2017-03-03,,,Wii U,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,6,,,,,,,2024-02-19T18:37:27.000Z,2024-02-19T18:37:27.000Z
2171,"New Super Mario Bros. U",2012-11-18,,,Wii U,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,6,,,,,,,2024-02-19T19:14:13.000Z,2024-02-19T19:14:13.000Z
9927,"Persona 5",2016-09-15,,,PlayStation 4,,Played,Beaten,Owned,,,Physical,,,9093,,,,,,,,,,,,,,,,,,,,,9,,,,,,,2024-02-19T18:44:00.000Z,2024-08-20T02:02:06.000Z
358,"Super Mario Bros.",1985-09-13,,,Family Computer Disk System,,Played,Completed,Owned,,,Physical,,,0,,,,"","",,"",,,,"",,,,,,,,,"",9,,,,,,,2024-02-18T23:33:30.000Z,2025-05-15T17:01:26.000Z
205211,"Teenage Mutant Ninja Turtles: Turtles in Time",1991-09-18,,,Arcade,,Played,Beaten,Rented,,,Physical,,,,,,,"","",,"",No,,,"",,,,,,,,,"",9,9,9,8,10,9,,2024-02-18T16:37:07.000Z,2025-05-29T04:21:04.000Z
26759,"Arms",2017-06-16,,,Nintendo Switch,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,,,,,,,,,,,,,,6,,,,,,,2024-02-19T18:45:02.000Z,2024-02-19T18:45:02.000Z
106107,"Hellblade: Senua's Sacrifice - VR Edition",2018-07-31,,,SteamVR,,No Status,No Status,Owned,,,Digital,Steam,,0,,,,"","",,"",,,,"",,,,,,,,0,"",,,,,,,,2024-02-19T14:53:32.000Z,2025-06-09T19:02:35.000Z
228684,"Aardwolf MUD",1996-12-31,,,Linux,,Played,Continuous,Subscription,,,Physical,,,0,,,,"","",,"",No,,,,,,,,,,,0,,,,,,,,,2025-06-02T13:28:59.000Z,2025-06-02T13:28:59.000Z
3439,"Armorines: Project S.W.A.R.M.",1999-11-30,,,Nintendo 64,,Played,Dropped,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,3,,,,,,,2024-03-05T04:25:29.000Z,2025-02-23T21:03:36.000Z
3421,"BattleTanx",2000-03-28,,,Nintendo 64,,Played,Dropped,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,4,,,,,,,2024-03-05T04:26:01.000Z,2025-02-23T21:04:25.000Z
3366,"Bio F.R.E.A.K.S.",1998-05-19,,,Nintendo 64,,Played,Unfinished,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,4,,,,,,,2024-03-05T04:26:12.000Z,2024-03-05T04:26:12.000Z
1130,"Castlevania",1999-01-26,,,Nintendo 64,,Played,Unfinished,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,3,,,,,,,2024-03-05T04:26:45.000Z,2024-03-05T04:26:45.000Z
44043,"ClayFighter 63 1/3",1997-10-21,,,Nintendo 64,,Played,Beaten,Owned,,,Physical,,,0,,,,,,,,No,,,,,,,,,,,,,5,,,,,,,2024-03-05T04:26:58.000Z,2024-03-05T04:26:58.000Z
